title,author,isbn,publication_year,rating,reviews,genres,page_count,language,publisher,review_count_log,is_highly_rated,rating_category,decade,genre_count,avg_rating_by_author,total_books_by_author
An Ufbqm9,Ymheh Bapfbhe,978-5284467078,1953,3.5,3995,['Fiction'],538,Chinese,Publisher 26,8.293049139768444,False,Medium,1950,1,3.5,1
An Rmmysr,Pgezqglz Gctqf,978-1546625678,2011,2.0,3492,['Biography'],903,Spanish,Publisher 34,8.158516244806831,False,Low,2010,1,2.0,1
An Pcnjeo,Uldtnp Uqwei,978-8712029214,2019,2.0,3684,"['Fiction', 'Thriller', 'Fantasy']",108,German,Publisher 10,8.212025804623437,False,Low,2010,3,2.0,1
A 39wek7,Heptoog Vanzvfkn,978-1406722907,1954,1.0,1331,"['Non-Fiction', 'Fiction', 'Science Fiction']",704,Chinese,Publisher 32,7.194436851100334,False,Low,1950,3,1.0,1
A 8ookpx,Ustqh Culsv,978-1352438090,1944,2.3,2244,"['Fantasy', 'Romance']",678,Spanish,Publisher 15,7.716460800176354,False,Low,1940,2,2.3,1
The Dfa3jb,Vauje Kezowtv,978-6581785637,1959,2.4,1059,['Non-Fiction'],711,Spanish,Publisher 21,6.966024187106113,False,Low,1950,1,2.4,1
The Cvrnuu,Nyeqh Ewnls,978-6708023553,1907,1.4,938,"['Thriller', 'Fiction']",564,German,Publisher 26,6.844815479208263,False,Low,1900,2,1.4,1
My Dt2kyd,Vbpiasbn Pkpmqzw,978-4345210864,1958,4.0,409,"['Non-Fiction', 'Fantasy', 'Science Fiction']",60,English,Publisher 11,6.016157159698353,True,Medium,1950,3,4.0,1
The Fjwwev,Tysqck Owdknn,978-2118049677,1975,4.4,4682,"['Fantasy', 'History']",115,French,Publisher 5,8.451694209183541,True,High,1970,2,4.4,1
A Ylakfy,Xmybkkp Mhjncfyg,978-4780101836,1973,1.3,2587,"['Romance', 'Fiction', 'History']",294,Chinese,Publisher 8,7.858640655620791,False,Low,1970,3,1.3,1
My Pthhvq,Mubollwj Qnfivg,978-8629425015,1928,1.9,2433,"['Biography', 'Science Fiction', 'Non-Fiction']",681,French,Publisher 27,7.797291273547472,False,Low,1920,3,1.9,1
The Fmk40d,Gobwgf Wyzdfcu,978-3364710325,1962,1.3,1420,"['Mystery', 'Thriller', 'Biography']",382,German,Publisher 24,7.259116128097101,False,Low,1960,3,1.3,1
An Mziqoy,Fagmw Yvnez,978-4062045723,2003,3.7,159,"['Classics', 'History']",57,French,Publisher 46,5.075173815233827,False,Medium,2000,2,3.7,1
My Jcggem,Rktcmxg Cxzfjp,978-5924204197,1938,1.9,2449,['Mystery'],607,Spanish,Publisher 42,7.803843303538772,False,Low,1930,1,1.9,1
The Qpslxy,Ichwiqf Pvwdpgb,978-1191888457,1982,4.1,322,"['Romance', 'Biography', 'Thriller']",656,Spanish,Publisher 2,5.777652323222656,True,High,1980,3,4.1,1
A Bv737q,Jrmrwntv Bqvvngn,978-3305364293,1970,1.7,4332,"['Classics', 'History', 'Biography']",737,Spanish,Publisher 19,8.374015421739909,False,Low,1970,3,1.7,1
A Rol6g7,Hgmtff Zzofqyz,978-5860111862,1957,4.2,2140,"['Fiction', 'Fantasy']",887,French,Publisher 22,7.669028288589683,True,High,1950,2,4.2,1
The E5ycoq,Rhkbby Cxppwji,978-9724049061,1916,2.7,1337,"['Science Fiction', 'Romance', 'Classics']",952,German,Publisher 37,7.198931240688173,False,Low,1910,3,2.7,1
The Wg79c4,Fuuqy Unmrk,978-9016387106,2007,1.7,2136,['History'],317,French,Publisher 29,7.667158255319148,False,Low,2000,1,1.7,1
My Hx5ugu,Vylnns Eocfv,978-2601018388,1903,1.4,3206,['Classics'],86,French,Publisher 21,8.073091199693154,False,Low,1900,1,1.4,1
My 6u7jlq,Qiyye Hofaihtx,978-2221855192,2021,4.4,4293,"['Mystery', 'Non-Fiction', 'Classics']",203,Chinese,Publisher 27,8.364973978438726,True,High,2020,3,4.4,1
A B1wspj,Itcrozzj Pvzzks,978-4953811168,1917,2.0,469,"['History', 'Science Fiction', 'Thriller']",231,German,Publisher 12,6.152732694704104,False,Low,1910,3,2.0,1
My Cfnuob,Pxtxtnoi Ushhhcqr,978-3357161634,1994,3.2,1794,"['Romance', 'History']",826,Spanish,Publisher 45,7.492760300922379,False,Medium,1990,2,3.2,1
The 7lmkul,Fkgcnfqc Pjndvdi,978-8512593334,2010,2.6,4068,['Romance'],692,English,Publisher 21,8.31115254800169,False,Low,2010,1,2.6,1
The Ulxoan,Yyaehkzd Gnvkpqa,978-7912417149,1934,4.4,668,['Non-Fiction'],766,Spanish,Publisher 15,6.505784060128228,True,High,1930,1,4.4,1
A Utgvy8,Qrwefida Cfaimcf,978-6435369754,1987,2.1,1286,"['Mystery', 'Science Fiction']",624,German,Publisher 31,7.160069207596126,False,Low,1980,2,2.1,1
An Rbtwjo,Uykjxwmg Wqwmudgt,978-3876599172,1945,5.0,3581,['Romance'],552,French,Publisher 22,8.183676582620658,True,High,1940,1,5.0,1
A Qbcwam,Uczlhfjs Bgvguco,978-6299738853,1921,1.4,2070,"['Fantasy', 'Fiction']",799,Chinese,Publisher 22,7.635786861395584,False,Low,1920,2,1.4,1
An Jbrdog,Uekii Zfhxnewj,978-2568382515,1988,2.1,3588,"['Fantasy', 'Fiction']",279,Chinese,Publisher 9,8.185628891147607,False,Low,1980,2,2.1,1
My 7mmhdn,Tjhetpmo Qotwn,978-8545511903,1993,2.8,963,"['Non-Fiction', 'Thriller', 'Science Fiction']",787,English,Publisher 46,6.871091294610546,False,Low,1990,3,2.8,1
The Yslpzc,Rckgnzbd Ziyvyfuz,978-9718075851,2012,2.8,4099,"['Fantasy', 'Non-Fiction']",444,German,Publisher 12,8.318742252692399,False,Low,2010,2,2.8,1
A Okfcb2,Ybeaq Xsgaux,978-1723633740,1923,4.1,2540,['History'],81,English,Publisher 41,7.840312983320164,True,High,1920,1,4.1,1
A Tlyjrs,Zhiluxug Pdyxzyro,978-1146275388,1914,2.9,2440,"['Romance', 'Fiction', 'Mystery']",123,French,Publisher 19,7.800163070392959,False,Low,1910,3,2.9,1
A Kixzib,Urxnokh Dhmva,978-1657156269,1908,3.9,230,['Classics'],161,English,Publisher 13,5.442417710521793,False,Medium,1900,1,3.9,1
A 1al87t,Wfcnk Xqmtvvdg,978-8892594233,1920,3.1,4993,['Romance'],956,French,Publisher 40,8.515992470839718,False,Medium,1920,1,3.1,1
A Qdveg1,Zvqvxx Aslwrpum,978-8661305300,1975,3.6,580,"['Non-Fiction', 'Romance', 'Fantasy']",819,English,Publisher 7,6.364750756851911,False,Medium,1970,3,3.6,1
The T5rnk2,Ofkybdob Faaia,978-8270677987,1971,1.4,1846,"['Science Fiction', 'Thriller', 'History']",188,English,Publisher 35,7.52131798019924,False,Low,1970,3,1.4,1
The 97aulh,Rhnlbou Vsqwhpnh,978-9113136742,1982,1.4,1707,"['Mystery', 'Classics', 'Non-Fiction']",161,Spanish,Publisher 42,7.443078374348515,False,Low,1980,3,1.4,1
The Xce4kk,Aakqj Gypnd,978-4075778188,1950,2.0,3126,"['Fiction', 'History', 'Classics']",456,French,Publisher 8,8.047829357457841,False,Low,1950,3,2.0,1
A 8ggmmd,Ohzxp Uncktrrl,978-7560779132,1939,1.1,4384,"['Fiction', 'Romance']",401,English,Publisher 50,8.385944904806284,False,Low,1930,2,1.1,1
An Qppw9u,Lgdjb Kgwie,978-3587940847,1929,3.7,494,"['Non-Fiction', 'Fiction']",212,French,Publisher 24,6.20455776256869,False,Medium,1920,2,3.7,1
An Sy5dfo,Vjggpeqp Tsgnqkos,978-6325427795,2007,2.4,4183,"['Science Fiction', 'Romance']",118,English,Publisher 14,8.339023005744759,False,Low,2000,2,2.4,1
The R4ra9w,Zioanvoe Tusux,978-8713130579,1923,2.6,370,"['Science Fiction', 'Romance']",997,English,Publisher 16,5.916202062607435,False,Low,1920,2,2.6,1
An Lcrbu1,Lbjib Iqzjjra,978-1434231638,1901,3.2,873,"['Non-Fiction', 'Biography']",376,English,Publisher 9,6.773080375655535,False,Medium,1900,2,3.2,1
The Dgbbq0,Dmsrng Yrmkvdu,978-1001502505,1932,2.8,2905,"['Thriller', 'Mystery']",381,German,Publisher 50,7.974532844130228,False,Low,1930,2,2.8,1
An Ojny0h,Ctkredmo Zgngvg,978-8843048085,1912,3.3,872,"['Non-Fiction', 'Mystery', 'Thriller']",313,English,Publisher 36,6.771935555839602,False,Medium,1910,3,3.3,1
An L7enhu,Urgtmlo Tqzqn,978-7150183064,1989,4.3,1554,"['Fantasy', 'Biography']",780,French,Publisher 49,7.349230824613334,True,High,1980,2,4.3,1
The Oybzr8,Slqwczfp Iywykg,978-9715909366,1947,3.2,4318,"['Thriller', 'Biography']",456,Chinese,Publisher 1,8.3707791729607,False,Medium,1940,2,3.2,1
An Vekwlz,Flnlmv Jnxgsovt,978-6884450985,1953,2.0,3034,['Science Fiction'],200,German,Publisher 36,8.017966703493599,False,Low,1950,1,2.0,1
My Wv2qai,Yundwrd Jrjyiag,978-2653838913,2015,2.0,598,"['Mystery', 'Romance']",221,English,Publisher 36,6.395261598115449,False,Low,2010,2,2.0,1
The G6qbvf,Pcedv Gaknppo,978-2236858279,1969,1.3,91,"['History', 'Fiction', 'Science Fiction']",390,Spanish,Publisher 3,4.5217885770490405,False,Low,1960,3,1.3,1
An Qmanpo,Kypzfj Zzufzvoj,978-7798944700,2016,3.2,4867,"['History', 'Fiction', 'Romance']",342,German,Publisher 3,8.490438454107418,False,Medium,2010,3,3.2,1
My 7zgztf,Vnokju Xnxdit,978-9350807491,1907,2.7,2931,"['Fantasy', 'Fiction']",652,Chinese,Publisher 22,7.983440063006542,False,Low,1900,2,2.7,1
An Ivuswz,Jnmwdedh Zbasxpzj,978-6757870451,1938,3.2,3734,['Biography'],321,English,Publisher 17,8.225503097566918,False,Medium,1930,1,3.2,1
An Rroti6,Zbcojdl Flwihxgs,978-5635607591,1945,1.6,1966,['Biography'],326,German,Publisher 42,7.584264818389059,False,Low,1940,1,1.6,1
The Nq30fo,Kymmxjsp Mpmarloi,978-1435424114,1937,3.0,57,"['Non-Fiction', 'Biography', 'Fantasy']",806,Chinese,Publisher 37,4.060443010546419,False,Low,1930,3,3.0,1
My Lp6bpe,Maxci Tvpvck,978-7963314693,1935,3.2,3354,"['Thriller', 'Classics', 'Non-Fiction']",897,French,Publisher 7,8.118207049405783,False,Medium,1930,3,3.2,1
My Fw5pyu,Tzyguvan Htkiqwg,978-7118699052,2010,3.4,4996,"['Non-Fiction', 'Romance']",199,French,Publisher 35,8.516593011344204,False,Medium,2010,2,3.4,1
A 7pzkvz,Khgzjov Auvynl,978-8404620856,1933,2.1,2197,"['Biography', 'Non-Fiction']",703,German,Publisher 42,7.6953031349635665,False,Low,1930,2,2.1,1
An Vbsrgg,Werwol Ywnrz,978-7005764174,1962,4.0,4186,['Fiction'],414,French,Publisher 29,8.339739766019143,True,Medium,1960,1,4.0,1
My Knhjjm,Eeuswbh Izixszi,978-5371205287,1972,4.8,56,"['Romance', 'Thriller']",670,Spanish,Publisher 28,4.04305126783455,True,High,1970,2,4.8,1
The Vj0f1a,Cnwdoo Nuzfygcg,978-2416988414,1904,3.1,847,"['Non-Fiction', 'History']",210,English,Publisher 7,6.742880635791903,False,Medium,1900,2,3.1,1
A S0hrpr,Ijdvyrkf Ptxesmc,978-7482358717,1916,3.3,4408,"['Romance', 'Biography']",174,Spanish,Publisher 9,8.391403185357937,False,Medium,1910,2,3.3,1
My Zblcba,Yieekz Gdcun,978-7367933091,1941,3.7,1448,"['History', 'Romance', 'Biography']",567,Chinese,Publisher 17,7.278628942320682,False,Medium,1940,3,3.7,1
An 2mbaax,Ueexxoo Jlzmigln,978-1293838763,1997,1.9,1035,['Romance'],714,German,Publisher 48,6.943122422819428,False,Low,1990,1,1.9,1
An Cly6zw,Ukivhfw Fnwaqg,978-4041357113,1903,4.1,2665,"['Non-Fiction', 'Science Fiction']",115,German,Publisher 16,7.888334500738654,True,High,1900,2,4.1,1
An F3dnoe,Ietro Crudxcf,978-2533091557,1993,2.9,3864,['Science Fiction'],881,French,Publisher 21,8.259716961021523,False,Low,1990,1,2.9,1
An 8tozqq,Jnjauppt Yzstll,978-3302865425,1904,1.2,2462,"['Biography', 'Science Fiction']",439,Chinese,Publisher 25,7.809135398120538,False,Low,1900,2,1.2,1
A Hjy0jo,Svolqe Yumkqix,978-9295479141,1931,2.4,4017,"['History', 'Fantasy', 'Fiction']",184,English,Publisher 45,8.29853954537488,False,Low,1930,3,2.4,1
The Hureqq,Xwhqbuz Nuigch,978-7843602926,1995,1.8,4196,['Biography'],328,Spanish,Publisher 47,8.34212526333359,False,Low,1990,1,1.8,1
An Xw10dn,Squri Oejtz,978-1595609416,1942,4.9,612,"['Classics', 'Non-Fiction', 'Fiction']",979,English,Publisher 19,6.418364935936212,True,High,1940,3,4.9,1
The Alqovu,Rvhhp Xefkmowo,978-6539217481,2016,1.1,641,"['Mystery', 'Biography', 'History']",456,English,Publisher 25,6.464588303689961,False,Low,2010,3,1.1,1
An Ir3haa,Ybnng Dbaepns,978-1021389679,1908,2.3,4259,['Thriller'],658,Chinese,Publisher 29,8.357024439263416,False,Low,1900,1,2.3,1
A Rgupcb,Klnayyd Qisquy,978-2308947079,2002,3.8,1298,"['Thriller', 'Non-Fiction', 'Biography']",67,Spanish,Publisher 13,7.1693500166706,False,Medium,2000,3,3.8,1
The Ggdopp,Omwaqp Xttgwwvg,978-9557304950,1946,4.8,3166,"['Mystery', 'History']",676,Spanish,Publisher 13,8.06054004653864,True,High,1940,2,4.8,1
My Taknjt,Ikfno Dlmmhyul,978-9061072464,1943,1.8,846,"['Fiction', 'Romance', 'Science Fiction']",435,French,Publisher 21,6.741700694652054,False,Low,1940,3,1.8,1
The X4jn0l,Seegjdk Jtnxyg,978-9006887551,1945,1.1,1639,['Romance'],436,German,Publisher 15,7.402451520818244,False,Low,1940,1,1.1,1
An Tcpirh,Kjtji Cwqet,978-7754595990,1927,4.4,179,"['History', 'Non-Fiction']",683,French,Publisher 15,5.19295685089021,True,High,1920,2,4.4,1
A Yqulcc,Gelcyvx Qjquzmm,978-9037249259,1935,3.8,1022,"['Fantasy', 'Science Fiction']",440,English,Publisher 26,6.930494765951626,False,Medium,1930,2,3.8,1
The Lcvita,Ltbqelaa Rjcmcwgv,978-5155552666,1914,4.8,1751,['Biography'],874,German,Publisher 14,7.468513271496336,True,High,1910,1,4.8,1
An 5birjk,Cfmwd Ltrrgn,978-8224910644,1998,2.5,2178,"['Fantasy', 'Non-Fiction']",783,German,Publisher 28,7.686621334944619,False,Low,1990,2,2.5,1
A A51ouf,Oqkkiwbu Ltstff,978-3707059296,1990,2.4,2310,['Romance'],700,French,Publisher 36,7.745435610274381,False,Low,1990,1,2.4,1
My Exjfnb,Aqloowup Vdvonf,978-4509443372,1974,3.2,170,"['Romance', 'Fiction', 'Non-Fiction']",795,Spanish,Publisher 41,5.141663556502659,False,Medium,1970,3,3.2,1
A Waidso,Nqqxvbd Woqhehnc,978-5004121598,1958,4.4,3368,"['Non-Fiction', 'Romance']",367,English,Publisher 49,8.122371243406553,True,High,1950,2,4.4,1
A Ajfaox,Giqfpeom Gohbur,978-9365813391,1977,1.1,3596,['Biography'],583,English,Publisher 26,8.187855443695623,False,Low,1970,1,1.1,1
The Tznvly,Ggjchsug Ntciekh,978-6590245772,1932,1.5,553,['Non-Fiction'],416,Chinese,Publisher 28,6.317164686747284,False,Low,1930,1,1.5,1
The Rryqcg,Bmwif Hbenmxe,978-6119212947,2022,3.3,1701,['Fiction'],457,French,Publisher 41,7.439559309133319,False,Medium,2020,1,3.3,1
A Cveqcs,Kuvbns Kmrli,978-8708421326,1956,2.3,1941,"['Fiction', 'Science Fiction']",396,French,Publisher 28,7.57147364885127,False,Low,1950,2,2.3,1
A Bnwhk7,Jyavwwz Gzbwage,978-2002518071,2023,4.7,4809,['Romance'],721,German,Publisher 32,8.478452363099807,True,High,2020,1,4.7,1
My Sxbigr,Oqohp Wevlo,978-1756961441,1958,1.5,3338,"['Science Fiction', 'Biography', 'Fiction']",601,German,Publisher 24,8.113426639943654,False,Low,1950,3,1.5,1
A Vfsf2t,Tfpgawtm Jrjhj,978-2242114199,1913,1.6,3276,"['History', 'Fiction', 'Fantasy']",702,Chinese,Publisher 38,8.094683648698814,False,Low,1910,3,1.6,1
My 5wqips,Ubeava Gdlxpyn,978-2628553862,1974,1.8,2534,"['Thriller', 'Non-Fiction']",986,German,Publisher 15,7.837948916025283,False,Low,1970,2,1.8,1
A Ttp7jm,Mqnzpf Vhbfy,978-7564246667,1974,3.5,1327,"['Romance', 'History']",663,French,Publisher 33,7.191429330036379,False,Medium,1970,2,3.5,1
An Fsyyxr,Zbjqj Dzmuwx,978-2195248654,2017,2.4,155,"['History', 'Biography']",894,German,Publisher 37,5.049856007249537,False,Low,2010,2,2.4,1
An Xc4zaw,Yytebhuf Ikbwu,978-9194658531,1901,3.5,4298,['Romance'],882,English,Publisher 24,8.366137716496281,False,Medium,1900,1,3.5,1
A 3zpmlt,Fssvbth Hrujf,978-8200177349,2012,4.5,4746,['Thriller'],158,English,Publisher 36,8.465268118551318,True,High,2010,1,4.5,1
A Ts6m5j,Mymmwvl Ivmhq,978-3780872697,1988,3.1,4501,['History'],479,Chinese,Publisher 31,8.412277021466677,False,Medium,1980,1,3.1,1
The Vtk0aj,Htgwjhrs Voishg,978-8357172825,1997,2.8,1319,"['Fantasy', 'Biography', 'Thriller']",288,Chinese,Publisher 20,7.1853870155804165,False,Low,1990,3,2.8,1
A Vuzuhu,Mccdtyg Dlijlrx,978-9485367501,1919,3.0,1361,"['Mystery', 'Thriller']",68,German,Publisher 3,7.216709486709457,False,Low,1910,2,3.0,1
The 314lq7,Vdoqcwvw Knzlfnb,978-5208881289,1931,1.1,2759,"['Classics', 'Biography', 'Thriller']",698,English,Publisher 27,7.9229859587111955,False,Low,1930,3,1.1,1
My Hkbt7i,Cohjezub Jnwksuw,978-8823362499,2010,4.0,1426,"['Classics', 'Romance', 'Mystery']",413,English,Publisher 11,7.2633296174768365,True,Medium,2010,3,4.0,1
The Qurvdw,Flccbrx Psfrfbbl,978-9778092457,1941,3.9,3851,['Science Fiction'],117,German,Publisher 32,8.256347772918016,False,Medium,1940,1,3.9,1
The Plsdiw,Bjlirx Qorytcu,978-5663480369,1905,3.9,2180,"['History', 'Non-Fiction']",740,English,Publisher 4,7.687538766201629,False,Medium,1900,2,3.9,1
An G3uybw,Yomdiwjn Vudkrxq,978-9343352366,1986,2.6,3794,"['Classics', 'Science Fiction', 'Romance']",61,Chinese,Publisher 33,8.24143968982973,False,Low,1980,3,2.6,1
My Czquui,Ovyvrewj Vlyrp,978-1010404496,1924,3.0,1457,"['Classics', 'Romance']",367,German,Publisher 43,7.284820912568604,False,Low,1920,2,3.0,1
An 5nbugi,Rqvezi Oiqwbrtw,978-6044080753,2002,4.0,4166,"['Thriller', 'Fiction']",152,Spanish,Publisher 39,8.334951631422452,True,Medium,2000,2,4.0,1
The Cmbeib,Gqdkheu Eprwts,978-1350536005,2022,4.5,3519,['Mystery'],176,French,Publisher 6,8.166216268592143,True,High,2020,1,4.5,1
An D88bv6,Idxcy Nhrrmrx,978-5379635710,1964,1.3,1600,['Romance'],860,English,Publisher 6,7.3783837129967145,False,Low,1960,1,1.3,1
An Czbbjp,Lmvldz Hvgfjfs,978-5069509475,2001,3.4,4020,"['Biography', 'Thriller', 'Fantasy']",259,Chinese,Publisher 49,8.299285906897273,False,Medium,2000,3,3.4,1
An 8fnp2f,Rcfuzfj Esixcwm,978-6802357242,2009,4.5,552,"['Fantasy', 'Romance', 'Mystery']",522,English,Publisher 50,6.315358001522335,True,High,2000,3,4.5,1
A Lllqj0,Wjrfrg Tsxkpcld,978-4674867627,1995,3.0,1788,"['Fiction', 'Romance', 'Thriller']",928,English,Publisher 37,7.489412083508719,False,Low,1990,3,3.0,1
A 7x998g,Ozfpsx Orbabx,978-4324800083,2008,2.4,3466,['Science Fiction'],598,English,Publisher 32,8.151044945685022,False,Low,2000,1,2.4,1
The Qzbpoi,Veknlieo Udjzqgiv,978-1492917327,2022,2.0,4773,"['Classics', 'Thriller', 'Fantasy']",401,Chinese,Publisher 2,8.470939806898775,False,Low,2020,3,2.0,1
My Fpwxgg,Sxmrv Nrxcv,978-3217672892,1960,2.8,3850,"['History', 'Thriller', 'Science Fiction']",962,English,Publisher 2,8.25608813381491,False,Low,1960,3,2.8,1
An 6numgd,Pnzwqarl Fwokm,978-6298082953,2017,1.9,4702,"['Classics', 'History', 'Fantasy']",598,Chinese,Publisher 20,8.455955881945048,False,Low,2010,3,1.9,1
A 9gsbfs,Qtwldjg Xwqoksv,978-3428890578,2021,2.0,2072,"['Thriller', 'Biography', 'Fantasy']",737,Spanish,Publisher 30,7.636752112435779,False,Low,2020,3,2.0,1
A Ppd1rd,Tqzvyp Kjxeh,978-2918184431,1901,3.3,994,['Biography'],171,German,Publisher 12,6.902742737158593,False,Medium,1900,1,3.3,1
A Ick5qw,Kwrmim Rcljx,978-2800889935,2000,4.0,2758,"['History', 'Non-Fiction', 'Mystery']",662,French,Publisher 32,7.922623574217286,True,Medium,2000,3,4.0,1
An Fmnzeh,Gqwgdjx Fgwyv,978-6848757566,1981,3.0,1158,"['History', 'Fiction']",616,English,Publisher 9,7.055312843339752,False,Low,1980,2,3.0,1
An Yszz9f,Aajvaxpz Txgww,978-9487156068,1942,4.5,496,"['Science Fiction', 'Non-Fiction']",797,Chinese,Publisher 36,6.208590026096629,True,High,1940,2,4.5,1
An Pjziuu,Gtzcdgp Xfaks,978-6243768667,1909,2.9,1269,"['Fantasy', 'Science Fiction', 'Romance']",121,German,Publisher 26,7.146772179452637,False,Low,1900,3,2.9,1
My Wgt3g4,Zriavo Yadbqr,978-2487552680,1997,2.1,4832,"['Non-Fiction', 'Classics', 'Romance']",714,Spanish,Publisher 32,8.483222671845084,False,Low,1990,3,2.1,1
An Bvhsna,Auhyp Xhmji,978-2363761520,1959,1.8,163,['History'],345,Spanish,Publisher 46,5.099866427824198,False,Low,1950,1,1.8,1
The 4ujdyc,Yocdj Bizpmbwp,978-2202495746,1926,2.9,2104,['Thriller'],978,German,Publisher 42,7.652070746116482,False,Low,1920,1,2.9,1
A Pr1c72,Rzwfiypt Skaehc,978-8465339126,1943,3.1,640,['Classics'],75,French,Publisher 9,6.46302945692067,False,Medium,1940,1,3.1,1
An Wt8dts,Deziiygg Ftbbtf,978-5998633953,1936,2.8,2351,['Non-Fiction'],606,English,Publisher 44,7.763021309018518,False,Low,1930,1,2.8,1
The Zc2ohk,Akalq Wtvmc,978-1730834921,1995,2.8,4489,['Thriller'],420,Spanish,Publisher 10,8.4096079807363,False,Low,1990,1,2.8,1
An Hk93cp,Bjlrbh Gmevwwy,978-6768250593,1997,2.7,1164,"['Biography', 'Science Fiction', 'Fiction']",642,French,Publisher 46,7.060476365999801,False,Low,1990,3,2.7,1
A Shlkuc,Qaqbm Quqoht,978-3523787395,1976,1.2,1459,"['Biography', 'Fiction']",761,Chinese,Publisher 48,7.286191714702382,False,Low,1970,2,1.2,1
A Mbk8ld,Avazvzv Nejrn,978-6924285504,1925,4.4,2852,['Thriller'],688,German,Publisher 37,7.956126351213499,True,High,1920,1,4.4,1
The Lgm8il,Rerlcdcb Dqslkjxy,978-5088904876,2019,5.0,2912,"['Romance', 'Mystery', 'History']",694,German,Publisher 34,7.976938756959434,True,High,2010,3,5.0,1
My Jisa3e,Geblzco Oxzwr,978-2835283126,1990,1.4,2239,['Non-Fiction'],754,Spanish,Publisher 9,7.7142311448490855,False,Low,1990,1,1.4,1
My 34pqci,Sfdtr Musecg,978-5774703118,1996,4.6,1318,"['Mystery', 'History']",475,French,Publisher 15,7.1846291527173145,True,High,1990,2,4.6,1
My 2umu5l,Qotgkpd Egjdahjg,978-6307645787,2020,3.7,3803,"['Romance', 'Fantasy', 'Classics']",499,French,Publisher 32,8.24380842366528,False,Medium,2020,3,3.7,1
My Gofutm,Ueksm Rotiypw,978-8468056909,1959,2.8,3058,['Thriller'],213,Chinese,Publisher 21,8.025843344150903,False,Low,1950,1,2.8,1
An 0gozyf,Emqns Emrij,978-4424434326,2000,4.0,2533,"['Science Fiction', 'Biography', 'History']",587,Spanish,Publisher 46,7.837554360881084,True,Medium,2000,3,4.0,1
The Gswbfq,Rophnvhp Gjwkec,978-6412271126,1976,1.1,1394,['Romance'],929,French,Publisher 21,7.240649694255466,False,Low,1970,1,1.1,1
The Ibwycf,Sbecbxi Jlnjrann,978-7024436257,1996,3.6,2344,['History'],547,English,Publisher 40,7.76004068088038,False,Medium,1990,1,3.6,1
An Ilasz2,Kelvx Qsmoiy,978-9569234485,1941,3.0,1915,"['Mystery', 'Science Fiction', 'Romance']",455,German,Publisher 18,7.557994958530806,False,Low,1940,3,3.0,1
An 1m8qjf,Yanuuad Jauqrkx,978-4360190951,1909,2.3,3889,"['Thriller', 'History', 'Romance']",55,French,Publisher 26,8.266164436612492,False,Low,1900,3,2.3,1
My 59jz6v,Xnjgat Uiixi,978-2369724696,1951,2.1,481,"['Non-Fiction', 'Thriller']",298,Chinese,Publisher 35,6.1779441140506,False,Low,1950,2,2.1,1
An Atrds0,Tpkhjx Xlxbns,978-5313415456,1940,2.5,3330,['Science Fiction'],922,French,Publisher 9,8.11102783819368,False,Low,1940,1,2.5,1
An Smj9ce,Buhnm Zebknod,978-3829014528,1991,3.6,3918,"['History', 'Thriller', 'Biography']",72,English,Publisher 1,8.27359179819963,False,Medium,1990,3,3.6,1
My Qjbfys,Nyxnraup Gqzix,978-6114255631,1971,1.0,1929,['Non-Fiction'],900,Chinese,Publisher 14,7.565275281898931,False,Low,1970,1,1.0,1
An Nqjiov,Mpxht Xhvfcv,978-9055801343,1933,3.3,1558,['Mystery'],864,Chinese,Publisher 42,7.351799869057777,False,Medium,1930,1,3.3,1
The R9wccx,Vmmfbsnw Vblpl,978-8095925942,1952,3.9,3006,"['Mystery', 'History']",886,Chinese,Publisher 23,8.008698182988528,False,Medium,1950,2,3.9,1
A Ywnr5v,Anyhpcgs Edrekqm,978-5044829186,1992,2.8,4883,['Non-Fiction'],668,German,Publisher 4,8.493719835230594,False,Low,1990,1,2.8,1
My 1c3t0x,Onnhpk Wfmxbwlb,978-7906838776,1925,1.5,1068,['Classics'],205,German,Publisher 31,6.974478911025045,False,Low,1920,1,1.5,1
My Xbkkm7,Guiyhj Jrgugt,978-1533812564,1931,1.6,828,"['Classics', 'Thriller', 'Science Fiction']",159,Chinese,Publisher 43,6.720220155135295,False,Low,1930,3,1.6,1
My Mgirph,Cikezq Acelo,978-8235515092,1917,4.0,2732,['Science Fiction'],780,Chinese,Publisher 46,7.913155185928067,True,Medium,1910,1,4.0,1
An Dwmbiy,Euktzrpr Wvoge,978-5052170110,1933,1.7,785,"['Non-Fiction', 'Biography']",175,Chinese,Publisher 43,6.666956792429207,False,Low,1930,2,1.7,1
The Gvd78u,Rcblq Ypizlv,978-9966131366,2004,4.3,2252,['Classics'],178,French,Publisher 47,7.720017940432244,True,High,2000,1,4.3,1
A Nxicsh,Tkgkqhl Oxusor,978-4479114719,1978,4.3,2526,"['Classics', 'Thriller']",237,English,Publisher 42,7.834788107388194,True,High,1970,2,4.3,1
An H6akif,Dxyjtua Qupyki,978-9582776929,1902,3.6,4912,"['Non-Fiction', 'Science Fiction']",773,English,Publisher 34,8.499640032168648,False,Medium,1900,2,3.6,1
My Exafja,Gzoafrj Dpjmqb,978-6113743518,1975,3.0,3305,"['Classics', 'Thriller']",397,Chinese,Publisher 46,8.10349427838097,False,Low,1970,2,3.0,1
